"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","gender","trimmed_nozero"
"6291",12,21,"spillover2","fp","spillover2 fp",2,0,356,356,70,"Ambiguous","Mismatch",356
"6293",12,10,"spillover2","fp","spillover2 fp",3,0,142,142,70,"Unambiguous","Match",142
"6295",12,17,"spillover2","fp","spillover2 fp",2,0,607,607,70,"Ambiguous","Mismatch",607
"6297",12,12,"spillover2","fp","spillover2 fp",1,0,551,551,70,"Ambiguous","Match",551
"6300",13,7,"spillover2","fp","spillover2 fp",2,0,1036,1036,70,"Ambiguous","Mismatch",1036
"6302",13,3,"spillover2","fp","spillover2 fp",2,0,302,302,70,"Ambiguous","Mismatch",302
"6304",13,20,"spillover2","fp","spillover2 fp",3,0,722,722,70,"Unambiguous","Match",722
"6306",13,23,"spillover2","fp","spillover2 fp",2,0,822,822,70,"Ambiguous","Mismatch",822
"6308",13,2,"spillover2","fp","spillover2 fp",1,0,824,824,70,"Ambiguous","Match",824
"6310",13,13,"spillover2","fp","spillover2 fp",4,0,750,750,70,"Unambiguous","Mismatch",750
"6312",13,24,"spillover2","fp","spillover2 fp",3,0,226,226,70,"Unambiguous","Match",226
"6314",13,11,"spillover2","fp","spillover2 fp",2,0,590,590,70,"Ambiguous","Mismatch",590
"6316",13,14,"spillover2","fp","spillover2 fp",1,0,1170,1170,70,"Ambiguous","Match",1170
"6318",13,8,"spillover2","fp","spillover2 fp",3,0,588,588,70,"Unambiguous","Match",588
"6320",13,15,"spillover2","fp","spillover2 fp",2,0,788,788,70,"Ambiguous","Mismatch",788
"6322",13,4,"spillover2","fp","spillover2 fp",3,0,870,870,70,"Unambiguous","Match",870
"6324",13,1,"spillover2","fp","spillover2 fp",4,0,826,826,70,"Unambiguous","Mismatch",826
"6326",13,12,"spillover2","fp","spillover2 fp",3,0,1306,1306,70,"Unambiguous","Match",1306
"6328",13,10,"spillover2","fp","spillover2 fp",1,0,736,736,70,"Ambiguous","Match",736
"6330",13,9,"spillover2","fp","spillover2 fp",4,0,594,594,70,"Unambiguous","Mismatch",594
"6332",13,17,"spillover2","fp","spillover2 fp",4,0,1360,1360,70,"Unambiguous","Mismatch",1360
"6334",13,22,"spillover2","fp","spillover2 fp",1,0,780,780,70,"Ambiguous","Match",780
"6336",13,21,"spillover2","fp","spillover2 fp",4,0,1054,1054,70,"Unambiguous","Mismatch",1054
"6338",13,6,"spillover2","fp","spillover2 fp",1,0,688,688,70,"Ambiguous","Match",688
"6340",13,5,"spillover2","fp","spillover2 fp",4,0,810,810,70,"Unambiguous","Mismatch",810
"6342",13,19,"spillover2","fp","spillover2 fp",2,0,458,458,70,"Ambiguous","Mismatch",458
"6344",13,16,"spillover2","fp","spillover2 fp",3,0,344,344,70,"Unambiguous","Match",344
"6346",13,18,"spillover2","fp","spillover2 fp",1,0,1344,1344,70,"Ambiguous","Match",1344
"6347",14,12,"spillover2","fp","spillover2 fp",4,0,702,702,70,"Unambiguous","Mismatch",702
"6349",14,23,"spillover2","fp","spillover2 fp",3,0,734,734,70,"Unambiguous","Match",734
"6351",14,22,"spillover2","fp","spillover2 fp",2,0,490,490,70,"Ambiguous","Mismatch",490
"6353",14,20,"spillover2","fp","spillover2 fp",4,0,294,294,70,"Unambiguous","Mismatch",294
"6355",14,10,"spillover2","fp","spillover2 fp",2,0,764,764,70,"Ambiguous","Mismatch",764
"6357",14,15,"spillover2","fp","spillover2 fp",3,0,348,348,70,"Unambiguous","Match",348
"6359",14,6,"spillover2","fp","spillover2 fp",2,0,1196,1196,70,"Ambiguous","Mismatch",1196
"6361",14,4,"spillover2","fp","spillover2 fp",4,0,374,374,70,"Unambiguous","Mismatch",374
"6363",14,18,"spillover2","fp","spillover2 fp",2,0,258,258,70,"Ambiguous","Mismatch",258
"6365",14,7,"spillover2","fp","spillover2 fp",3,0,286,286,70,"Unambiguous","Match",286
"6367",14,24,"spillover2","fp","spillover2 fp",4,0,1094,1094,70,"Unambiguous","Mismatch",1094
"6369",14,16,"spillover2","fp","spillover2 fp",4,0,190,190,70,"Unambiguous","Mismatch",190
"6371",14,3,"spillover2","fp","spillover2 fp",3,0,1162,1162,70,"Unambiguous","Match",1162
"6373",14,2,"spillover2","fp","spillover2 fp",2,0,236,236,70,"Ambiguous","Mismatch",236
"6375",14,21,"spillover2","fp","spillover2 fp",1,0,626,626,70,"Ambiguous","Match",626
"6377",14,13,"spillover2","fp","spillover2 fp",1,0,960,960,70,"Ambiguous","Match",960
"6379",14,9,"spillover2","fp","spillover2 fp",1,0,1026,1026,70,"Ambiguous","Match",1026
"6381",14,17,"spillover2","fp","spillover2 fp",1,0,390,390,70,"Ambiguous","Match",390
"6383",14,19,"spillover2","fp","spillover2 fp",3,0,730,730,70,"Unambiguous","Match",730
"6385",14,11,"spillover2","fp","spillover2 fp",3,0,454,454,70,"Unambiguous","Match",454
"6387",14,1,"spillover2","fp","spillover2 fp",1,0,362,362,70,"Ambiguous","Match",362
"6389",14,5,"spillover2","fp","spillover2 fp",1,0,360,360,70,"Ambiguous","Match",360
"6391",14,14,"spillover2","fp","spillover2 fp",2,0,376,376,70,"Ambiguous","Mismatch",376
"6393",14,8,"spillover2","fp","spillover2 fp",4,0,1170,1170,70,"Unambiguous","Mismatch",1170
"6395",15,7,"spillover2","fp","spillover2 fp",4,0,404,404,70,"Unambiguous","Mismatch",404
"6397",15,16,"spillover2","fp","spillover2 fp",1,0,394,394,70,"Ambiguous","Match",394
"6399",15,14,"spillover2","fp","spillover2 fp",3,0,432,432,70,"Unambiguous","Match",432
"6401",15,3,"spillover2","fp","spillover2 fp",4,0,824,824,70,"Unambiguous","Mismatch",824
"6403",15,19,"spillover2","fp","spillover2 fp",4,0,678,678,70,"Unambiguous","Mismatch",678
"6406",15,11,"spillover2","fp","spillover2 fp",4,0,560,560,70,"Unambiguous","Mismatch",560
"6408",15,20,"spillover2","fp","spillover2 fp",1,0,372,372,70,"Ambiguous","Match",372
"6410",15,8,"spillover2","fp","spillover2 fp",1,0,466,466,70,"Ambiguous","Match",466
"6412",15,17,"spillover2","fp","spillover2 fp",2,0,1090,1090,70,"Ambiguous","Mismatch",1090
"6414",15,13,"spillover2","fp","spillover2 fp",2,0,660,660,70,"Ambiguous","Mismatch",660
"6416",15,22,"spillover2","fp","spillover2 fp",3,0,662,662,70,"Unambiguous","Match",662
"6418",15,18,"spillover2","fp","spillover2 fp",3,0,508,508,70,"Unambiguous","Match",508
"6420",15,6,"spillover2","fp","spillover2 fp",3,0,484,484,70,"Unambiguous","Match",484
"6422",15,4,"spillover2","fp","spillover2 fp",1,0,918,918,70,"Ambiguous","Match",918
"6425",15,12,"spillover2","fp","spillover2 fp",1,0,1544,1544,70,"Ambiguous","Match",1544
"6428",15,1,"spillover2","fp","spillover2 fp",2,0,584,584,70,"Ambiguous","Mismatch",584
"6430",15,23,"spillover2","fp","spillover2 fp",4,0,610,610,70,"Unambiguous","Mismatch",610
"6432",15,2,"spillover2","fp","spillover2 fp",3,0,866,866,70,"Unambiguous","Match",866
"6434",15,24,"spillover2","fp","spillover2 fp",1,0,566,566,70,"Ambiguous","Match",566
"6437",15,9,"spillover2","fp","spillover2 fp",2,0,608,608,70,"Ambiguous","Mismatch",608
"6439",16,12,"spillover2","fp","spillover2 fp",2,0,532,532,70,"Ambiguous","Mismatch",532
"6441",16,11,"spillover2","fp","spillover2 fp",1,0,338,338,70,"Ambiguous","Match",338
"6443",16,9,"spillover2","fp","spillover2 fp",3,0,352,352,70,"Unambiguous","Match",352
"6445",16,14,"spillover2","fp","spillover2 fp",4,0,312,312,70,"Unambiguous","Mismatch",312
"6447",16,20,"spillover2","fp","spillover2 fp",2,0,302,302,70,"Ambiguous","Mismatch",302
"6449",16,7,"spillover2","fp","spillover2 fp",1,0,530,530,70,"Ambiguous","Match",530
"6451",16,6,"spillover2","fp","spillover2 fp",4,0,132,132,70,"Unambiguous","Mismatch",132
"6453",16,18,"spillover2","fp","spillover2 fp",4,0,362,362,70,"Unambiguous","Mismatch",362
"6455",16,24,"spillover2","fp","spillover2 fp",2,0,416,416,70,"Ambiguous","Mismatch",416
"6457",16,13,"spillover2","fp","spillover2 fp",3,0,468,468,70,"Unambiguous","Match",468
"6459",16,3,"spillover2","fp","spillover2 fp",1,0,554,554,70,"Ambiguous","Match",554
"6461",16,4,"spillover2","fp","spillover2 fp",2,0,202,202,70,"Ambiguous","Mismatch",202
"6463",16,19,"spillover2","fp","spillover2 fp",1,0,292,292,70,"Ambiguous","Match",292
"6465",16,21,"spillover2","fp","spillover2 fp",3,0,214,214,70,"Unambiguous","Match",214
"6467",16,5,"spillover2","fp","spillover2 fp",3,0,290,290,70,"Unambiguous","Match",290
"6469",16,15,"spillover2","fp","spillover2 fp",1,0,214,214,70,"Ambiguous","Match",214
"6471",16,22,"spillover2","fp","spillover2 fp",4,0,564,564,70,"Unambiguous","Mismatch",564
"6473",16,17,"spillover2","fp","spillover2 fp",3,0,412,412,70,"Unambiguous","Match",412
"6475",16,16,"spillover2","fp","spillover2 fp",2,0,268,268,70,"Ambiguous","Mismatch",268
"6477",16,8,"spillover2","fp","spillover2 fp",2,0,260,260,70,"Ambiguous","Mismatch",260
"6479",16,23,"spillover2","fp","spillover2 fp",1,0,398,398,70,"Ambiguous","Match",398
"6481",16,2,"spillover2","fp","spillover2 fp",4,0,332,332,70,"Unambiguous","Mismatch",332
"6483",16,1,"spillover2","fp","spillover2 fp",3,0,334,334,70,"Unambiguous","Match",334
"6485",16,10,"spillover2","fp","spillover2 fp",4,0,406,406,70,"Unambiguous","Mismatch",406
"6487",17,8,"spillover2","fp","spillover2 fp",3,0,346,346,70,"Unambiguous","Match",346
"6489",17,16,"spillover2","fp","spillover2 fp",3,0,326,326,70,"Unambiguous","Match",326
"6491",17,15,"spillover2","fp","spillover2 fp",2,0,662,662,70,"Ambiguous","Mismatch",662
"6493",17,11,"spillover2","fp","spillover2 fp",2,0,314,314,70,"Ambiguous","Mismatch",314
"6495",17,1,"spillover2","fp","spillover2 fp",4,0,230,230,70,"Unambiguous","Mismatch",230
"6497",17,9,"spillover2","fp","spillover2 fp",4,0,344,344,70,"Unambiguous","Mismatch",344
"6499",17,2,"spillover2","fp","spillover2 fp",1,0,594,594,70,"Ambiguous","Match",594
"6501",17,20,"spillover2","fp","spillover2 fp",3,0,1068,1068,70,"Unambiguous","Match",1068
"6503",17,24,"spillover2","fp","spillover2 fp",3,0,1232,1232,70,"Unambiguous","Match",1232
"6505",17,18,"spillover2","fp","spillover2 fp",1,0,950,950,70,"Ambiguous","Match",950
"6507",17,6,"spillover2","fp","spillover2 fp",1,0,542,542,70,"Ambiguous","Match",542
"6509",17,14,"spillover2","fp","spillover2 fp",1,0,936,936,70,"Ambiguous","Match",936
"6511",17,5,"spillover2","fp","spillover2 fp",4,0,646,646,70,"Unambiguous","Mismatch",646
"6513",17,13,"spillover2","fp","spillover2 fp",4,0,1252,1252,70,"Unambiguous","Mismatch",1252
"6515",17,17,"spillover2","fp","spillover2 fp",4,0,1044,1044,70,"Unambiguous","Mismatch",1044
"6517",17,3,"spillover2","fp","spillover2 fp",2,0,1396,1396,70,"Ambiguous","Mismatch",1396
"6519",17,4,"spillover2","fp","spillover2 fp",3,0,572,572,70,"Unambiguous","Match",572
"6521",17,12,"spillover2","fp","spillover2 fp",3,0,1366,1366,70,"Unambiguous","Match",1366
"6523",17,19,"spillover2","fp","spillover2 fp",2,0,590,590,70,"Ambiguous","Mismatch",590
"6525",17,22,"spillover2","fp","spillover2 fp",1,0,770,770,70,"Ambiguous","Match",770
"6527",17,23,"spillover2","fp","spillover2 fp",2,0,888,888,70,"Ambiguous","Mismatch",888
"6529",17,10,"spillover2","fp","spillover2 fp",1,0,104,104,70,"Ambiguous","Match",104
"6531",17,21,"spillover2","fp","spillover2 fp",4,0,924,924,70,"Unambiguous","Mismatch",924
"6533",17,7,"spillover2","fp","spillover2 fp",2,0,918,918,70,"Ambiguous","Mismatch",918
"6535",18,17,"spillover2","fp","spillover2 fp",1,0,684,684,70,"Ambiguous","Match",684
"6537",18,5,"spillover2","fp","spillover2 fp",1,0,532,532,70,"Ambiguous","Match",532
"6539",18,12,"spillover2","fp","spillover2 fp",4,0,506,506,70,"Unambiguous","Mismatch",506
"6541",18,24,"spillover2","fp","spillover2 fp",4,0,246,246,70,"Unambiguous","Mismatch",246
"6543",18,23,"spillover2","fp","spillover2 fp",3,0,344,344,70,"Unambiguous","Match",344
"6545",18,16,"spillover2","fp","spillover2 fp",4,0,352,352,70,"Unambiguous","Mismatch",352
"6547",18,8,"spillover2","fp","spillover2 fp",4,0,266,266,70,"Unambiguous","Mismatch",266
"6549",18,1,"spillover2","fp","spillover2 fp",1,0,392,392,70,"Ambiguous","Match",392
"6551",18,15,"spillover2","fp","spillover2 fp",3,0,338,338,70,"Unambiguous","Match",338
"6553",18,14,"spillover2","fp","spillover2 fp",2,0,502,502,70,"Ambiguous","Mismatch",502
"6555",18,3,"spillover2","fp","spillover2 fp",3,0,454,454,70,"Unambiguous","Match",454
"6557",18,18,"spillover2","fp","spillover2 fp",2,0,464,464,70,"Ambiguous","Mismatch",464
"6559",18,21,"spillover2","fp","spillover2 fp",1,0,460,460,70,"Ambiguous","Match",460
"6561",18,2,"spillover2","fp","spillover2 fp",2,0,248,248,70,"Ambiguous","Mismatch",248
"6563",18,13,"spillover2","fp","spillover2 fp",1,0,572,572,70,"Ambiguous","Match",572
"6565",18,20,"spillover2","fp","spillover2 fp",4,0,348,348,70,"Unambiguous","Mismatch",348
"6567",18,4,"spillover2","fp","spillover2 fp",4,0,610,610,70,"Unambiguous","Mismatch",610
"6569",18,7,"spillover2","fp","spillover2 fp",3,0,482,482,70,"Unambiguous","Match",482
"6571",18,6,"spillover2","fp","spillover2 fp",2,0,254,254,70,"Ambiguous","Mismatch",254
"6573",18,10,"spillover2","fp","spillover2 fp",2,0,430,430,70,"Ambiguous","Mismatch",430
"6575",18,22,"spillover2","fp","spillover2 fp",2,0,1258,1258,70,"Ambiguous","Mismatch",NA
"6577",18,9,"spillover2","fp","spillover2 fp",1,0,584,584,70,"Ambiguous","Match",584
"6579",18,19,"spillover2","fp","spillover2 fp",3,0,294,294,70,"Unambiguous","Match",294
"6581",18,11,"spillover2","fp","spillover2 fp",3,0,274,274,70,"Unambiguous","Match",274
"6584",19,8,"spillover2","fp","spillover2 fp",1,0,604,604,70,"Ambiguous","Match",604
"6586",19,7,"spillover2","fp","spillover2 fp",4,0,774,774,70,"Unambiguous","Mismatch",774
"6588",19,11,"spillover2","fp","spillover2 fp",4,0,358,358,70,"Unambiguous","Mismatch",358
"6590",19,20,"spillover2","fp","spillover2 fp",1,0,846,846,70,"Ambiguous","Match",846
"6592",19,21,"spillover2","fp","spillover2 fp",2,0,274,274,70,"Ambiguous","Mismatch",274
"6594",19,19,"spillover2","fp","spillover2 fp",4,0,190,190,70,"Unambiguous","Mismatch",190
"6596",19,5,"spillover2","fp","spillover2 fp",2,0,376,376,70,"Ambiguous","Mismatch",376
"6598",19,12,"spillover2","fp","spillover2 fp",1,0,796,796,70,"Ambiguous","Match",796
"6600",19,2,"spillover2","fp","spillover2 fp",3,0,402,402,70,"Unambiguous","Match",402
"6602",19,13,"spillover2","fp","spillover2 fp",2,0,780,780,70,"Ambiguous","Mismatch",780
"6604",19,17,"spillover2","fp","spillover2 fp",2,0,514,514,70,"Ambiguous","Mismatch",514
"6606",19,6,"spillover2","fp","spillover2 fp",3,0,924,924,70,"Unambiguous","Match",924
"6608",19,18,"spillover2","fp","spillover2 fp",3,0,468,468,70,"Unambiguous","Match",468
"6610",19,3,"spillover2","fp","spillover2 fp",4,0,908,908,70,"Unambiguous","Mismatch",908
"6612",19,24,"spillover2","fp","spillover2 fp",1,0,170,170,70,"Ambiguous","Match",170
"6614",19,1,"spillover2","fp","spillover2 fp",2,0,228,228,70,"Ambiguous","Mismatch",228
"6616",19,9,"spillover2","fp","spillover2 fp",2,0,390,390,70,"Ambiguous","Mismatch",390
"6618",19,10,"spillover2","fp","spillover2 fp",3,0,148,148,70,"Unambiguous","Match",148
"6620",19,23,"spillover2","fp","spillover2 fp",4,0,726,726,70,"Unambiguous","Mismatch",726
"6622",19,4,"spillover2","fp","spillover2 fp",1,0,494,494,70,"Ambiguous","Match",494
"6624",19,14,"spillover2","fp","spillover2 fp",3,0,420,420,70,"Unambiguous","Match",420
"6626",19,22,"spillover2","fp","spillover2 fp",3,0,438,438,70,"Unambiguous","Match",438
"6628",19,16,"spillover2","fp","spillover2 fp",1,0,178,178,70,"Ambiguous","Match",178
"6630",19,15,"spillover2","fp","spillover2 fp",4,0,92,92,70,"Unambiguous","Mismatch",92
"6632",20,6,"spillover2","fp","spillover2 fp",4,0,538,538,70,"Unambiguous","Mismatch",538
"6634",20,12,"spillover2","fp","spillover2 fp",2,0,634,634,70,"Ambiguous","Mismatch",634
"6636",20,4,"spillover2","fp","spillover2 fp",2,0,260,260,70,"Ambiguous","Mismatch",260
"6638",20,19,"spillover2","fp","spillover2 fp",1,0,352,352,70,"Ambiguous","Match",352
"6640",20,7,"spillover2","fp","spillover2 fp",1,0,700,700,70,"Ambiguous","Match",700
"6642",20,22,"spillover2","fp","spillover2 fp",4,0,506,506,70,"Unambiguous","Mismatch",506
"6644",20,14,"spillover2","fp","spillover2 fp",4,0,752,752,70,"Unambiguous","Mismatch",752
"6646",20,2,"spillover2","fp","spillover2 fp",4,0,542,542,70,"Unambiguous","Mismatch",542
"6648",20,8,"spillover2","fp","spillover2 fp",2,0,562,562,70,"Ambiguous","Mismatch",562
"6650",20,10,"spillover2","fp","spillover2 fp",4,0,1120,1120,70,"Unambiguous","Mismatch",1120
