"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","gender","trimmed_nozero"
"13241",38,3,"disamb","rp","disamb rp",1,0,291,291,69,"Ambiguous","Match",291
"13243",38,1,"disamb","rp","disamb rp",3,0,357,357,69,"Unambiguous","Match",357
"13245",38,23,"disamb","rp","disamb rp",1,0,237,237,69,"Ambiguous","Match",237
"13247",38,2,"disamb","rp","disamb rp",4,0,474,474,69,"Unambiguous","Mismatch",474
"13249",38,24,"disamb","rp","disamb rp",2,1,0,NA,69,"Ambiguous","Mismatch",NA
"13251",38,7,"disamb","rp","disamb rp",1,0,269,269,69,"Ambiguous","Match",269
"13253",38,13,"disamb","rp","disamb rp",3,0,358,358,69,"Unambiguous","Match",358
"13255",38,6,"disamb","rp","disamb rp",4,1,0,NA,69,"Unambiguous","Mismatch",NA
"13257",38,19,"disamb","rp","disamb rp",1,0,292,292,69,"Ambiguous","Match",292
"13259",38,11,"disamb","rp","disamb rp",1,0,191,191,69,"Ambiguous","Match",191
"13261",38,9,"disamb","rp","disamb rp",3,0,393,393,69,"Unambiguous","Match",393
"13263",38,21,"disamb","rp","disamb rp",3,0,285,285,69,"Unambiguous","Match",285
"13265",38,22,"disamb","rp","disamb rp",4,0,351,351,69,"Unambiguous","Mismatch",351
"13267",38,8,"disamb","rp","disamb rp",2,0,548,548,69,"Ambiguous","Mismatch",548
"13268",39,15,"disamb","rp","disamb rp",2,0,897,897,69,"Ambiguous","Mismatch",897
"13270",39,7,"disamb","rp","disamb rp",2,0,336,336,69,"Ambiguous","Mismatch",336
"13272",39,1,"disamb","rp","disamb rp",4,0,139,139,69,"Unambiguous","Mismatch",139
"13274",39,3,"disamb","rp","disamb rp",2,0,295,295,69,"Ambiguous","Mismatch",295
"13276",39,6,"disamb","rp","disamb rp",1,0,341,341,69,"Ambiguous","Match",341
"13278",39,2,"disamb","rp","disamb rp",1,0,1147,1147,69,"Ambiguous","Match",1147
"13280",39,20,"disamb","rp","disamb rp",3,0,428,428,69,"Unambiguous","Match",428
"13282",39,23,"disamb","rp","disamb rp",2,0,477,477,69,"Ambiguous","Mismatch",477
"13284",39,16,"disamb","rp","disamb rp",3,0,503,503,69,"Unambiguous","Match",503
"13286",39,13,"disamb","rp","disamb rp",4,0,931,931,69,"Unambiguous","Mismatch",931
"13288",39,24,"disamb","rp","disamb rp",3,0,824,824,69,"Unambiguous","Match",824
"13290",39,14,"disamb","rp","disamb rp",1,0,346,346,69,"Ambiguous","Match",346
"13292",39,22,"disamb","rp","disamb rp",1,0,548,548,69,"Ambiguous","Match",548
"13294",39,4,"disamb","rp","disamb rp",3,0,263,263,69,"Unambiguous","Match",263
"13296",39,17,"disamb","rp","disamb rp",4,0,411,411,69,"Unambiguous","Mismatch",411
"13298",39,5,"disamb","rp","disamb rp",4,0,384,384,69,"Unambiguous","Mismatch",384
"13300",39,11,"disamb","rp","disamb rp",2,0,404,404,69,"Ambiguous","Mismatch",404
"13302",39,18,"disamb","rp","disamb rp",1,0,439,439,69,"Ambiguous","Match",439
"13304",39,19,"disamb","rp","disamb rp",2,0,124,124,69,"Ambiguous","Mismatch",124
"13306",39,21,"disamb","rp","disamb rp",4,0,110,110,69,"Unambiguous","Mismatch",110
"13308",39,10,"disamb","rp","disamb rp",1,0,777,777,69,"Ambiguous","Match",777
"13310",39,9,"disamb","rp","disamb rp",4,0,406,406,69,"Unambiguous","Mismatch",406
"13312",39,8,"disamb","rp","disamb rp",3,0,88,88,69,"Unambiguous","Match",88
"13314",39,12,"disamb","rp","disamb rp",3,0,422,422,69,"Unambiguous","Match",422
"13317",40,13,"disamb","rp","disamb rp",1,0,485,485,69,"Ambiguous","Match",485
"13319",40,18,"disamb","rp","disamb rp",2,0,320,320,69,"Ambiguous","Mismatch",320
"13321",40,9,"disamb","rp","disamb rp",1,0,248,248,69,"Ambiguous","Match",248
"13323",40,1,"disamb","rp","disamb rp",1,0,380,380,69,"Ambiguous","Match",380
"13325",40,7,"disamb","rp","disamb rp",3,0,91,91,69,"Unambiguous","Match",91
"13327",40,5,"disamb","rp","disamb rp",1,0,330,330,69,"Ambiguous","Match",330
"13329",40,4,"disamb","rp","disamb rp",4,0,428,428,69,"Unambiguous","Mismatch",428
"13331",40,24,"disamb","rp","disamb rp",4,0,87,87,69,"Unambiguous","Mismatch",87
"13333",40,15,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"13335",40,19,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"13337",40,20,"disamb","rp","disamb rp",4,0,324,324,69,"Unambiguous","Mismatch",324
"13339",40,16,"disamb","rp","disamb rp",4,0,552,552,69,"Unambiguous","Mismatch",552
"13341",40,8,"disamb","rp","disamb rp",4,0,284,284,69,"Unambiguous","Mismatch",284
"13343",40,23,"disamb","rp","disamb rp",3,0,791,791,69,"Unambiguous","Match",791
"13345",40,10,"disamb","rp","disamb rp",2,0,255,255,69,"Ambiguous","Mismatch",255
"13347",40,21,"disamb","rp","disamb rp",1,0,422,422,69,"Ambiguous","Match",422
"13349",40,3,"disamb","rp","disamb rp",3,0,383,383,69,"Unambiguous","Match",383
"13351",40,17,"disamb","rp","disamb rp",1,0,178,178,69,"Ambiguous","Match",178
"13353",40,2,"disamb","rp","disamb rp",2,0,320,320,69,"Ambiguous","Mismatch",320
"13355",40,22,"disamb","rp","disamb rp",2,1,0,NA,69,"Ambiguous","Mismatch",NA
"13357",40,12,"disamb","rp","disamb rp",4,0,286,286,69,"Unambiguous","Mismatch",286
"13359",40,6,"disamb","rp","disamb rp",2,0,334,334,69,"Ambiguous","Mismatch",334
"13361",40,11,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"13363",40,14,"disamb","rp","disamb rp",2,0,339,339,69,"Ambiguous","Mismatch",339
