"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"18749",22,17,"spillover2","tt",53,"High","spillover2 tt",1,0,1086,1086,"Ambiguous","Match",1086
"19567",23,20,"spillover2","tt",79,"High","spillover2 tt",2,0,678,678,"Ambiguous","Mismatch",678
"19569",23,23,"spillover2","tt",79,"High","spillover2 tt",1,0,1264,1264,"Ambiguous","Match",1264
"19571",23,16,"spillover2","tt",79,"High","spillover2 tt",2,0,1185,1185,"Ambiguous","Mismatch",1185
"19573",23,8,"spillover2","tt",79,"High","spillover2 tt",2,0,1515,1515,"Ambiguous","Mismatch",1515
"19575",23,5,"spillover2","tt",79,"High","spillover2 tt",3,0,520,520,"Unambiguous","Match",520
"19577",23,7,"spillover2","tt",79,"High","spillover2 tt",1,0,1781,1781,"Ambiguous","Match",1781
"19579",23,2,"spillover2","tt",79,"High","spillover2 tt",4,0,1909,1909,"Unambiguous","Mismatch",1909
"19581",23,21,"spillover2","tt",79,"High","spillover2 tt",3,0,1415,1415,"Unambiguous","Match",1415
"19583",23,6,"spillover2","tt",79,"High","spillover2 tt",4,0,1262,1262,"Unambiguous","Mismatch",1262
"19585",23,17,"spillover2","tt",79,"High","spillover2 tt",3,0,1016,1016,"Unambiguous","Match",1016
"19587",23,12,"spillover2","tt",79,"High","spillover2 tt",2,0,1345,1345,"Ambiguous","Mismatch",1345
"19589",23,13,"spillover2","tt",79,"High","spillover2 tt",3,0,557,557,"Unambiguous","Match",557
"19591",23,24,"spillover2","tt",79,"High","spillover2 tt",2,0,437,437,"Ambiguous","Mismatch",437
"19593",23,11,"spillover2","tt",79,"High","spillover2 tt",1,0,638,638,"Ambiguous","Match",638
"19595",23,4,"spillover2","tt",79,"High","spillover2 tt",2,0,301,301,"Ambiguous","Mismatch",301
"19597",23,22,"spillover2","tt",79,"High","spillover2 tt",4,0,2000,2000,"Unambiguous","Mismatch",2000
"19599",23,14,"spillover2","tt",79,"High","spillover2 tt",4,0,1055,1055,"Unambiguous","Mismatch",1055
"19601",23,3,"spillover2","tt",79,"High","spillover2 tt",1,0,1736,1736,"Ambiguous","Match",1736
"19603",23,9,"spillover2","tt",79,"High","spillover2 tt",3,0,351,351,"Unambiguous","Match",351
"19605",23,15,"spillover2","tt",79,"High","spillover2 tt",1,0,167,167,"Ambiguous","Match",167
"19607",23,1,"spillover2","tt",79,"High","spillover2 tt",3,0,1729,1729,"Unambiguous","Match",1729
"19609",23,10,"spillover2","tt",79,"High","spillover2 tt",4,0,633,633,"Unambiguous","Mismatch",633
"19611",23,18,"spillover2","tt",79,"High","spillover2 tt",4,0,565,565,"Unambiguous","Mismatch",565
"19613",23,19,"spillover2","tt",79,"High","spillover2 tt",1,0,585,585,"Ambiguous","Match",585
"20416",24,11,"spillover2","tt",86,"High","spillover2 tt",4,0,800,800,"Unambiguous","Mismatch",800
"20419",24,13,"spillover2","tt",86,"High","spillover2 tt",2,0,580,580,"Ambiguous","Mismatch",580
"20421",24,4,"spillover2","tt",86,"High","spillover2 tt",1,0,770,770,"Ambiguous","Match",770
"20423",24,12,"spillover2","tt",86,"High","spillover2 tt",1,0,1132,1132,"Ambiguous","Match",1132
"20425",24,16,"spillover2","tt",86,"High","spillover2 tt",1,0,844,844,"Ambiguous","Match",844
"20427",24,1,"spillover2","tt",86,"High","spillover2 tt",2,0,950,950,"Ambiguous","Mismatch",950
"20429",24,2,"spillover2","tt",86,"High","spillover2 tt",3,0,950,950,"Unambiguous","Match",950
"20431",24,18,"spillover2","tt",86,"High","spillover2 tt",3,0,748,748,"Unambiguous","Match",748
"20433",24,6,"spillover2","tt",86,"High","spillover2 tt",3,0,138,138,"Unambiguous","Match",138
"20435",24,14,"spillover2","tt",86,"High","spillover2 tt",3,0,902,902,"Unambiguous","Match",902
"20437",24,23,"spillover2","tt",86,"High","spillover2 tt",4,0,606,606,"Unambiguous","Mismatch",606
"20439",24,8,"spillover2","tt",86,"High","spillover2 tt",1,0,426,426,"Ambiguous","Match",426
"20441",24,10,"spillover2","tt",86,"High","spillover2 tt",3,0,572,572,"Unambiguous","Match",572
"20443",24,7,"spillover2","tt",86,"High","spillover2 tt",4,0,728,728,"Unambiguous","Mismatch",728
"20445",24,20,"spillover2","tt",86,"High","spillover2 tt",1,0,462,462,"Ambiguous","Match",462
"20447",24,5,"spillover2","tt",86,"High","spillover2 tt",2,0,728,728,"Ambiguous","Mismatch",728
"20449",24,17,"spillover2","tt",86,"High","spillover2 tt",2,0,910,910,"Ambiguous","Mismatch",910
"20451",24,24,"spillover2","tt",86,"High","spillover2 tt",1,0,456,456,"Ambiguous","Match",456
"20453",24,9,"spillover2","tt",86,"High","spillover2 tt",2,0,562,562,"Ambiguous","Mismatch",562
"20455",24,19,"spillover2","tt",86,"High","spillover2 tt",4,0,602,602,"Unambiguous","Mismatch",602
"20457",24,3,"spillover2","tt",86,"High","spillover2 tt",4,0,1074,1074,"Unambiguous","Mismatch",1074
"20459",24,22,"spillover2","tt",86,"High","spillover2 tt",3,0,1178,1178,"Unambiguous","Match",1178
"20461",24,15,"spillover2","tt",86,"High","spillover2 tt",4,0,244,244,"Unambiguous","Mismatch",244
"21278",25,2,"spillover2","tt",52,"High","spillover2 tt",4,0,500,500,"Unambiguous","Mismatch",500
"21280",25,5,"spillover2","tt",52,"High","spillover2 tt",3,0,332,332,"Unambiguous","Match",332
"21282",25,17,"spillover2","tt",52,"High","spillover2 tt",3,0,528,528,"Unambiguous","Match",528
"21284",25,10,"spillover2","tt",52,"High","spillover2 tt",4,0,746,746,"Unambiguous","Mismatch",746
"21286",25,23,"spillover2","tt",52,"High","spillover2 tt",1,0,330,330,"Ambiguous","Match",330
"21288",25,18,"spillover2","tt",52,"High","spillover2 tt",4,0,974,974,"Unambiguous","Mismatch",974
"21290",25,14,"spillover2","tt",52,"High","spillover2 tt",4,0,336,336,"Unambiguous","Mismatch",336
"21292",25,6,"spillover2","tt",52,"High","spillover2 tt",4,0,316,316,"Unambiguous","Mismatch",316
"21294",25,16,"spillover2","tt",52,"High","spillover2 tt",2,0,194,194,"Ambiguous","Mismatch",194
"21296",25,20,"spillover2","tt",52,"High","spillover2 tt",2,0,384,384,"Ambiguous","Mismatch",384
"21298",25,24,"spillover2","tt",52,"High","spillover2 tt",2,0,164,164,"Ambiguous","Mismatch",164
"21300",25,22,"spillover2","tt",52,"High","spillover2 tt",4,0,456,456,"Unambiguous","Mismatch",456
"21302",25,9,"spillover2","tt",52,"High","spillover2 tt",3,0,682,682,"Unambiguous","Match",682
"21304",25,7,"spillover2","tt",52,"High","spillover2 tt",1,0,558,558,"Ambiguous","Match",558
"21306",25,15,"spillover2","tt",52,"High","spillover2 tt",1,0,256,256,"Ambiguous","Match",256
"21308",25,12,"spillover2","tt",52,"High","spillover2 tt",2,0,552,552,"Ambiguous","Mismatch",552
"21310",25,3,"spillover2","tt",52,"High","spillover2 tt",1,0,438,438,"Ambiguous","Match",438
"21312",25,4,"spillover2","tt",52,"High","spillover2 tt",2,0,458,458,"Ambiguous","Mismatch",458
"21314",25,19,"spillover2","tt",52,"High","spillover2 tt",1,0,160,160,"Ambiguous","Match",160
"21316",25,21,"spillover2","tt",52,"High","spillover2 tt",3,0,266,266,"Unambiguous","Match",266
"21318",25,11,"spillover2","tt",52,"High","spillover2 tt",1,0,140,140,"Ambiguous","Match",140
"21320",25,1,"spillover2","tt",52,"High","spillover2 tt",3,0,184,184,"Unambiguous","Match",184
"21322",25,13,"spillover2","tt",52,"High","spillover2 tt",3,0,168,168,"Unambiguous","Match",168
"21324",25,8,"spillover2","tt",52,"High","spillover2 tt",2,0,722,722,"Ambiguous","Mismatch",722
"22142",26,14,"spillover2","tt",83,"High","spillover2 tt",1,0,776,776,"Ambiguous","Match",776
"22144",26,17,"spillover2","tt",83,"High","spillover2 tt",4,0,826,826,"Unambiguous","Mismatch",826
"22146",26,20,"spillover2","tt",83,"High","spillover2 tt",3,0,540,540,"Unambiguous","Match",540
"22148",26,6,"spillover2","tt",83,"High","spillover2 tt",1,0,732,732,"Ambiguous","Match",732
"22150",26,15,"spillover2","tt",83,"High","spillover2 tt",2,0,534,534,"Ambiguous","Mismatch",534
"22152",26,23,"spillover2","tt",83,"High","spillover2 tt",2,0,650,650,"Ambiguous","Mismatch",650
"22154",26,16,"spillover2","tt",83,"High","spillover2 tt",3,0,520,520,"Unambiguous","Match",520
"22156",26,21,"spillover2","tt",83,"High","spillover2 tt",4,0,608,608,"Unambiguous","Mismatch",608
"22158",26,24,"spillover2","tt",83,"High","spillover2 tt",3,0,780,780,"Unambiguous","Match",780
"22160",26,12,"spillover2","tt",83,"High","spillover2 tt",3,0,760,760,"Unambiguous","Match",760
"22162",26,4,"spillover2","tt",83,"High","spillover2 tt",3,0,838,838,"Unambiguous","Match",838
"22164",26,18,"spillover2","tt",83,"High","spillover2 tt",1,0,976,976,"Ambiguous","Match",976
"22166",26,11,"spillover2","tt",83,"High","spillover2 tt",2,0,624,624,"Ambiguous","Mismatch",624
"22168",26,7,"spillover2","tt",83,"High","spillover2 tt",2,0,790,790,"Ambiguous","Mismatch",790
"22170",26,1,"spillover2","tt",83,"High","spillover2 tt",4,0,418,418,"Unambiguous","Mismatch",418
"22172",26,9,"spillover2","tt",83,"High","spillover2 tt",4,0,588,588,"Unambiguous","Mismatch",588
"22174",26,3,"spillover2","tt",83,"High","spillover2 tt",2,0,1126,1126,"Ambiguous","Mismatch",1126
"22176",26,19,"spillover2","tt",83,"High","spillover2 tt",2,0,584,584,"Ambiguous","Mismatch",584
"22178",26,2,"spillover2","tt",83,"High","spillover2 tt",1,0,974,974,"Ambiguous","Match",974
"22180",26,8,"spillover2","tt",83,"High","spillover2 tt",3,0,648,648,"Unambiguous","Match",648
"22182",26,5,"spillover2","tt",83,"High","spillover2 tt",4,0,664,664,"Unambiguous","Mismatch",664
"22184",26,22,"spillover2","tt",83,"High","spillover2 tt",1,0,986,986,"Ambiguous","Match",986
"22186",26,10,"spillover2","tt",83,"High","spillover2 tt",1,0,512,512,"Ambiguous","Match",512
"22188",26,13,"spillover2","tt",83,"High","spillover2 tt",4,0,414,414,"Unambiguous","Mismatch",414
"23006",27,1,"spillover2","tt",85,"High","spillover2 tt",1,0,288,288,"Ambiguous","Match",288
"23008",27,22,"spillover2","tt",85,"High","spillover2 tt",2,0,868,868,"Ambiguous","Mismatch",868
"23010",27,6,"spillover2","tt",85,"High","spillover2 tt",2,0,756,756,"Ambiguous","Mismatch",756
"23012",27,2,"spillover2","tt",85,"High","spillover2 tt",2,0,1284,1284,"Ambiguous","Mismatch",1284
"23014",27,7,"spillover2","tt",85,"High","spillover2 tt",3,0,1042,1042,"Unambiguous","Match",1042
"23016",27,19,"spillover2","tt",85,"High","spillover2 tt",3,0,440,440,"Unambiguous","Match",440
"23018",27,10,"spillover2","tt",85,"High","spillover2 tt",2,0,548,548,"Ambiguous","Mismatch",548
"23020",27,24,"spillover2","tt",85,"High","spillover2 tt",4,0,546,546,"Unambiguous","Mismatch",546
"23022",27,17,"spillover2","tt",85,"High","spillover2 tt",1,0,662,662,"Ambiguous","Match",662
"23024",27,3,"spillover2","tt",85,"High","spillover2 tt",3,0,872,872,"Unambiguous","Match",872
"23026",27,13,"spillover2","tt",85,"High","spillover2 tt",1,0,708,708,"Ambiguous","Match",708
"23028",27,8,"spillover2","tt",85,"High","spillover2 tt",4,0,496,496,"Unambiguous","Mismatch",496
"23030",27,21,"spillover2","tt",85,"High","spillover2 tt",1,0,620,620,"Ambiguous","Match",620
"23032",27,4,"spillover2","tt",85,"High","spillover2 tt",4,0,666,666,"Unambiguous","Mismatch",666
"23034",27,9,"spillover2","tt",85,"High","spillover2 tt",1,0,312,312,"Ambiguous","Match",312
"23036",27,12,"spillover2","tt",85,"High","spillover2 tt",4,0,716,716,"Unambiguous","Mismatch",716
"23038",27,16,"spillover2","tt",85,"High","spillover2 tt",4,0,1092,1092,"Unambiguous","Mismatch",1092
"23040",27,20,"spillover2","tt",85,"High","spillover2 tt",4,0,436,436,"Unambiguous","Mismatch",436
"23042",27,15,"spillover2","tt",85,"High","spillover2 tt",3,0,306,306,"Unambiguous","Match",306
"23044",27,23,"spillover2","tt",85,"High","spillover2 tt",3,0,466,466,"Unambiguous","Match",466
"23046",27,14,"spillover2","tt",85,"High","spillover2 tt",2,0,550,550,"Ambiguous","Mismatch",550
"23048",27,11,"spillover2","tt",85,"High","spillover2 tt",3,0,390,390,"Unambiguous","Match",390
"23050",27,5,"spillover2","tt",85,"High","spillover2 tt",1,0,564,564,"Ambiguous","Match",564
"23052",27,18,"spillover2","tt",85,"High","spillover2 tt",2,0,1150,1150,"Ambiguous","Mismatch",1150
"23870",28,4,"spillover2","tt",63,"High","spillover2 tt",1,0,858,858,"Ambiguous","Match",858
"23872",28,8,"spillover2","tt",63,"High","spillover2 tt",1,0,1220,1220,"Ambiguous","Match",1220
"23874",28,24,"spillover2","tt",63,"High","spillover2 tt",1,0,624,624,"Ambiguous","Match",624
"23876",28,3,"spillover2","tt",63,"High","spillover2 tt",4,0,1656,1656,"Unambiguous","Mismatch",1656
"23878",28,7,"spillover2","tt",63,"High","spillover2 tt",4,0,1874,1874,"Unambiguous","Mismatch",1874
"23880",28,5,"spillover2","tt",63,"High","spillover2 tt",2,0,918,918,"Ambiguous","Mismatch",918
"23882",28,21,"spillover2","tt",63,"High","spillover2 tt",2,0,592,592,"Ambiguous","Mismatch",592
"23884",28,12,"spillover2","tt",63,"High","spillover2 tt",1,0,932,932,"Ambiguous","Match",932
"23886",28,22,"spillover2","tt",63,"High","spillover2 tt",3,0,644,644,"Unambiguous","Match",644
"23888",28,14,"spillover2","tt",63,"High","spillover2 tt",3,0,1004,1004,"Unambiguous","Match",1004
"23890",28,10,"spillover2","tt",63,"High","spillover2 tt",3,0,466,466,"Unambiguous","Match",466
"23892",28,11,"spillover2","tt",63,"High","spillover2 tt",4,0,366,366,"Unambiguous","Mismatch",366
"23894",28,20,"spillover2","tt",63,"High","spillover2 tt",1,0,880,880,"Ambiguous","Match",880
"23896",28,1,"spillover2","tt",63,"High","spillover2 tt",2,0,428,428,"Ambiguous","Mismatch",428
"23898",28,23,"spillover2","tt",63,"High","spillover2 tt",4,0,486,486,"Unambiguous","Mismatch",486
"23900",28,18,"spillover2","tt",63,"High","spillover2 tt",3,0,958,958,"Unambiguous","Match",958
"23902",28,17,"spillover2","tt",63,"High","spillover2 tt",2,0,1504,1504,"Ambiguous","Mismatch",1504
"23904",28,13,"spillover2","tt",63,"High","spillover2 tt",2,0,1094,1094,"Ambiguous","Mismatch",1094
"23906",28,19,"spillover2","tt",63,"High","spillover2 tt",4,0,414,414,"Unambiguous","Mismatch",414
"23908",28,2,"spillover2","tt",63,"High","spillover2 tt",3,0,494,494,"Unambiguous","Match",494
"23910",28,9,"spillover2","tt",63,"High","spillover2 tt",2,0,652,652,"Ambiguous","Mismatch",652
"23912",28,15,"spillover2","tt",63,"High","spillover2 tt",4,0,584,584,"Unambiguous","Mismatch",584
"23914",28,6,"spillover2","tt",63,"High","spillover2 tt",3,0,374,374,"Unambiguous","Match",374
"23916",28,16,"spillover2","tt",63,"High","spillover2 tt",1,0,422,422,"Ambiguous","Match",422
"24718",29,18,"spillover2","tt",65,"High","spillover2 tt",4,0,1422,1422,"Unambiguous","Mismatch",1422
"24720",29,3,"spillover2","tt",65,"High","spillover2 tt",1,0,662,662,"Ambiguous","Match",662
"24722",29,12,"spillover2","tt",65,"High","spillover2 tt",2,0,1668,1668,"Ambiguous","Mismatch",1668
"24724",29,20,"spillover2","tt",65,"High","spillover2 tt",2,0,542,542,"Ambiguous","Mismatch",542
"24726",29,9,"spillover2","tt",65,"High","spillover2 tt",3,0,2008,2008,"Unambiguous","Match",2008
"24728",29,1,"spillover2","tt",65,"High","spillover2 tt",3,0,848,848,"Unambiguous","Match",848
"24730",29,14,"spillover2","tt",65,"High","spillover2 tt",4,0,616,616,"Unambiguous","Mismatch",616
"24732",29,16,"spillover2","tt",65,"High","spillover2 tt",2,0,890,890,"Ambiguous","Mismatch",890
"24734",29,17,"spillover2","tt",65,"High","spillover2 tt",3,0,712,712,"Unambiguous","Match",712
"24736",29,24,"spillover2","tt",65,"High","spillover2 tt",2,0,1534,1534,"Ambiguous","Mismatch",1534
"24738",29,5,"spillover2","tt",65,"High","spillover2 tt",3,0,406,406,"Unambiguous","Match",406
"24740",29,6,"spillover2","tt",65,"High","spillover2 tt",4,0,352,352,"Unambiguous","Mismatch",352
"24742",29,19,"spillover2","tt",65,"High","spillover2 tt",1,0,1170,1170,"Ambiguous","Match",1170
"24744",29,15,"spillover2","tt",65,"High","spillover2 tt",1,0,1256,1256,"Ambiguous","Match",1256
"24746",29,11,"spillover2","tt",65,"High","spillover2 tt",1,0,896,896,"Ambiguous","Match",896
"24748",29,22,"spillover2","tt",65,"High","spillover2 tt",4,0,1008,1008,"Unambiguous","Mismatch",1008
"24751",29,4,"spillover2","tt",65,"High","spillover2 tt",2,0,508,508,"Ambiguous","Mismatch",508
"24753",29,23,"spillover2","tt",65,"High","spillover2 tt",1,0,408,408,"Ambiguous","Match",408
"24755",29,21,"spillover2","tt",65,"High","spillover2 tt",3,0,970,970,"Unambiguous","Match",970
"24757",29,7,"spillover2","tt",65,"High","spillover2 tt",1,0,436,436,"Ambiguous","Match",436
"24759",29,13,"spillover2","tt",65,"High","spillover2 tt",3,0,390,390,"Unambiguous","Match",390
"24761",29,8,"spillover2","tt",65,"High","spillover2 tt",2,0,890,890,"Ambiguous","Mismatch",890
"24763",29,2,"spillover2","tt",65,"High","spillover2 tt",4,0,1078,1078,"Unambiguous","Mismatch",1078
"25579",30,23,"spillover2","tt",60,"High","spillover2 tt",2,0,2114,2114,"Ambiguous","Mismatch",2114
"25581",30,24,"spillover2","tt",60,"High","spillover2 tt",3,0,2640,2640,"Unambiguous","Match",2640
"25583",30,2,"spillover2","tt",60,"High","spillover2 tt",1,0,3012,3012,"Ambiguous","Match",3012
"25585",30,8,"spillover2","tt",60,"High","spillover2 tt",3,0,1246,1246,"Unambiguous","Match",1246
"25587",30,9,"spillover2","tt",60,"High","spillover2 tt",4,0,1656,1656,"Unambiguous","Mismatch",1656
"25589",30,14,"spillover2","tt",60,"High","spillover2 tt",1,0,762,762,"Ambiguous","Match",762
"25591",30,20,"spillover2","tt",60,"High","spillover2 tt",3,0,948,948,"Unambiguous","Match",948
"25593",30,3,"spillover2","tt",60,"High","spillover2 tt",2,0,970,970,"Ambiguous","Mismatch",970
"25595",30,13,"spillover2","tt",60,"High","spillover2 tt",4,0,1230,1230,"Unambiguous","Mismatch",1230
"25597",30,16,"spillover2","tt",60,"High","spillover2 tt",3,0,2016,2016,"Unambiguous","Match",2016
"25599",30,15,"spillover2","tt",60,"High","spillover2 tt",2,0,340,340,"Ambiguous","Mismatch",340
"25601",30,12,"spillover2","tt",60,"High","spillover2 tt",3,0,2896,2896,"Unambiguous","Match",2896
"25603",30,21,"spillover2","tt",60,"High","spillover2 tt",4,0,1316,1316,"Unambiguous","Mismatch",1316
"25605",30,19,"spillover2","tt",60,"High","spillover2 tt",2,0,1098,1098,"Ambiguous","Mismatch",1098
"25607",30,5,"spillover2","tt",60,"High","spillover2 tt",4,0,1286,1286,"Unambiguous","Mismatch",1286
"25609",30,7,"spillover2","tt",60,"High","spillover2 tt",2,0,1848,1848,"Ambiguous","Mismatch",1848
"25611",30,1,"spillover2","tt",60,"High","spillover2 tt",4,1,0,NA,"Unambiguous","Mismatch",NA
"25613",30,17,"spillover2","tt",60,"High","spillover2 tt",4,0,366,366,"Unambiguous","Mismatch",366
"25615",30,4,"spillover2","tt",60,"High","spillover2 tt",3,0,464,464,"Unambiguous","Match",464
"25617",30,18,"spillover2","tt",60,"High","spillover2 tt",1,0,1156,1156,"Ambiguous","Match",1156
"25619",30,22,"spillover2","tt",60,"High","spillover2 tt",1,0,1254,1254,"Ambiguous","Match",1254
"25621",30,10,"spillover2","tt",60,"High","spillover2 tt",1,0,1156,1156,"Ambiguous","Match",1156
"25623",30,6,"spillover2","tt",60,"High","spillover2 tt",1,0,244,244,"Ambiguous","Match",244
"25625",30,11,"spillover2","tt",60,"High","spillover2 tt",2,0,760,760,"Ambiguous","Mismatch",760
"26443",31,18,"spillover2","tt",85,"High","spillover2 tt",2,0,744,744,"Ambiguous","Mismatch",744
"26445",31,7,"spillover2","tt",85,"High","spillover2 tt",3,0,1364,1364,"Unambiguous","Match",1364
"26447",31,19,"spillover2","tt",85,"High","spillover2 tt",3,0,1980,1980,"Unambiguous","Match",1980
"26449",31,15,"spillover2","tt",85,"High","spillover2 tt",3,0,964,964,"Unambiguous","Match",964
"26451",31,16,"spillover2","tt",85,"High","spillover2 tt",4,0,1802,1802,"Unambiguous","Mismatch",1802
"26453",31,8,"spillover2","tt",85,"High","spillover2 tt",4,0,1644,1644,"Unambiguous","Mismatch",1644
"26455",31,13,"spillover2","tt",85,"High","spillover2 tt",1,0,1510,1510,"Ambiguous","Match",1510
"26457",31,17,"spillover2","tt",85,"High","spillover2 tt",1,0,414,414,"Ambiguous","Match",414
"26459",31,23,"spillover2","tt",85,"High","spillover2 tt",3,0,704,704,"Unambiguous","Match",704
"26461",31,21,"spillover2","tt",85,"High","spillover2 tt",1,0,1558,1558,"Ambiguous","Match",1558
"26463",31,14,"spillover2","tt",85,"High","spillover2 tt",2,0,1810,1810,"Ambiguous","Mismatch",1810
"26465",31,10,"spillover2","tt",85,"High","spillover2 tt",2,0,2132,2132,"Ambiguous","Mismatch",2132
"26467",31,3,"spillover2","tt",85,"High","spillover2 tt",3,0,954,954,"Unambiguous","Match",954
"26469",31,22,"spillover2","tt",85,"High","spillover2 tt",2,0,1448,1448,"Ambiguous","Mismatch",1448
"26471",31,4,"spillover2","tt",85,"High","spillover2 tt",4,0,592,592,"Unambiguous","Mismatch",592
"26473",31,24,"spillover2","tt",85,"High","spillover2 tt",4,0,208,208,"Unambiguous","Mismatch",208
"26475",31,6,"spillover2","tt",85,"High","spillover2 tt",2,0,250,250,"Ambiguous","Mismatch",250
"26477",31,20,"spillover2","tt",85,"High","spillover2 tt",4,0,1142,1142,"Unambiguous","Mismatch",1142
"26479",31,2,"spillover2","tt",85,"High","spillover2 tt",2,0,624,624,"Ambiguous","Mismatch",624
"26481",31,9,"spillover2","tt",85,"High","spillover2 tt",1,0,300,300,"Ambiguous","Match",300
"26483",31,1,"spillover2","tt",85,"High","spillover2 tt",1,0,762,762,"Ambiguous","Match",762
"26485",31,12,"spillover2","tt",85,"High","spillover2 tt",4,0,2016,2016,"Unambiguous","Mismatch",2016
"26487",31,5,"spillover2","tt",85,"High","spillover2 tt",1,0,534,534,"Ambiguous","Match",534
"26489",31,11,"spillover2","tt",85,"High","spillover2 tt",3,0,854,854,"Unambiguous","Match",854
"27308",32,19,"spillover2","tt",59,"High","spillover2 tt",4,0,2036,2036,"Unambiguous","Mismatch",2036
"27310",32,6,"spillover2","tt",59,"High","spillover2 tt",3,0,808,808,"Unambiguous","Match",808
"27312",32,3,"spillover2","tt",59,"High","spillover2 tt",4,0,1788,1788,"Unambiguous","Mismatch",1788
"27314",32,13,"spillover2","tt",59,"High","spillover2 tt",2,0,1756,1756,"Ambiguous","Mismatch",1756
"27316",32,17,"spillover2","tt",59,"High","spillover2 tt",2,0,566,566,"Ambiguous","Mismatch",566
"27318",32,8,"spillover2","tt",59,"High","spillover2 tt",1,0,1336,1336,"Ambiguous","Match",1336
"27320",32,9,"spillover2","tt",59,"High","spillover2 tt",2,0,2004,2004,"Ambiguous","Mismatch",2004
"27322",32,12,"spillover2","tt",59,"High","spillover2 tt",1,0,2744,2744,"Ambiguous","Match",2744
"27324",32,24,"spillover2","tt",59,"High","spillover2 tt",1,0,2028,2028,"Ambiguous","Match",2028
"27326",32,7,"spillover2","tt",59,"High","spillover2 tt",4,0,2064,2064,"Unambiguous","Mismatch",2064
"27328",32,16,"spillover2","tt",59,"High","spillover2 tt",1,0,3356,3356,"Ambiguous","Match",3356
"27330",32,23,"spillover2","tt",59,"High","spillover2 tt",4,0,948,948,"Unambiguous","Mismatch",948
"27332",32,21,"spillover2","tt",59,"High","spillover2 tt",2,0,1512,1512,"Ambiguous","Mismatch",1512
"27334",32,15,"spillover2","tt",59,"High","spillover2 tt",4,0,820,820,"Unambiguous","Mismatch",820
"27336",32,22,"spillover2","tt",59,"High","spillover2 tt",3,0,1010,1010,"Unambiguous","Match",1010
"27338",32,4,"spillover2","tt",59,"High","spillover2 tt",1,0,1024,1024,"Ambiguous","Match",1024
"27340",32,11,"spillover2","tt",59,"High","spillover2 tt",4,0,1414,1414,"Unambiguous","Mismatch",1414
"27342",32,1,"spillover2","tt",59,"High","spillover2 tt",2,0,1420,1420,"Ambiguous","Mismatch",1420
"27344",32,18,"spillover2","tt",59,"High","spillover2 tt",3,0,1044,1044,"Unambiguous","Match",1044
"27346",32,20,"spillover2","tt",59,"High","spillover2 tt",1,0,746,746,"Ambiguous","Match",746
"27348",32,10,"spillover2","tt",59,"High","spillover2 tt",3,0,1866,1866,"Unambiguous","Match",1866
"27350",32,2,"spillover2","tt",59,"High","spillover2 tt",3,0,1400,1400,"Unambiguous","Match",1400
"27352",32,14,"spillover2","tt",59,"High","spillover2 tt",3,0,882,882,"Unambiguous","Match",882
"27354",32,5,"spillover2","tt",59,"High","spillover2 tt",2,0,1324,1324,"Ambiguous","Mismatch",1324
"28171",33,5,"spillover2","tt",71,"High","spillover2 tt",3,0,1860,1860,"Unambiguous","Match",1860
"28173",33,24,"spillover2","tt",71,"High","spillover2 tt",2,0,966,966,"Ambiguous","Mismatch",966
"28175",33,1,"spillover2","tt",71,"High","spillover2 tt",3,0,1570,1570,"Unambiguous","Match",1570
"28177",33,2,"spillover2","tt",71,"High","spillover2 tt",4,0,1788,1788,"Unambiguous","Mismatch",1788
"28179",33,12,"spillover2","tt",71,"High","spillover2 tt",2,0,2410,2410,"Ambiguous","Mismatch",2410
"28181",33,15,"spillover2","tt",71,"High","spillover2 tt",1,0,978,978,"Ambiguous","Match",978
"28183",33,8,"spillover2","tt",71,"High","spillover2 tt",2,0,774,774,"Ambiguous","Mismatch",774
"28185",33,22,"spillover2","tt",71,"High","spillover2 tt",4,0,1252,1252,"Unambiguous","Mismatch",1252
"28187",33,6,"spillover2","tt",71,"High","spillover2 tt",4,0,1474,1474,"Unambiguous","Mismatch",1474
"28189",33,23,"spillover2","tt",71,"High","spillover2 tt",1,0,2048,2048,"Ambiguous","Match",2048
"28191",33,9,"spillover2","tt",71,"High","spillover2 tt",3,0,904,904,"Unambiguous","Match",904
"28193",33,21,"spillover2","tt",71,"High","spillover2 tt",3,0,1122,1122,"Unambiguous","Match",1122
"28195",33,4,"spillover2","tt",71,"High","spillover2 tt",2,0,1444,1444,"Ambiguous","Mismatch",1444
"28197",33,16,"spillover2","tt",71,"High","spillover2 tt",2,0,612,612,"Ambiguous","Mismatch",612
"28199",33,18,"spillover2","tt",71,"High","spillover2 tt",4,0,1482,1482,"Unambiguous","Mismatch",1482
"28201",33,19,"spillover2","tt",71,"High","spillover2 tt",1,0,1464,1464,"Ambiguous","Match",1464
"28203",33,17,"spillover2","tt",71,"High","spillover2 tt",3,0,518,518,"Unambiguous","Match",518
"28205",33,14,"spillover2","tt",71,"High","spillover2 tt",4,0,1478,1478,"Unambiguous","Mismatch",1478
"28207",33,10,"spillover2","tt",71,"High","spillover2 tt",4,0,1160,1160,"Unambiguous","Mismatch",1160
"28209",33,11,"spillover2","tt",71,"High","spillover2 tt",1,0,560,560,"Ambiguous","Match",560
"28211",33,13,"spillover2","tt",71,"High","spillover2 tt",3,0,1472,1472,"Unambiguous","Match",1472
