"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"28957",34,29,"spillover1","tt",74,"spillover1 tt",8,0,158,158,"Unambiguous","Inconsistent"
"28959",34,33,"spillover1","tt",74,"spillover1 tt",8,0,805,805,"Unambiguous","Inconsistent"
"28961",34,48,"spillover1","tt",74,"spillover1 tt",7,0,1837,1837,"Ambiguous","Inconsistent"
"28963",34,41,"spillover1","tt",74,"spillover1 tt",8,0,353,353,"Unambiguous","Inconsistent"
"28965",34,40,"spillover1","tt",74,"spillover1 tt",7,0,284,284,"Ambiguous","Inconsistent"
"28967",34,31,"spillover1","tt",74,"spillover1 tt",6,0,1813,1813,"Unambiguous","Consistent"
"28969",34,43,"spillover1","tt",74,"spillover1 tt",6,0,221,221,"Unambiguous","Consistent"
"28971",34,25,"spillover1","tt",74,"spillover1 tt",8,0,467,467,"Unambiguous","Inconsistent"
"28973",34,36,"spillover1","tt",74,"spillover1 tt",7,0,447,447,"Ambiguous","Inconsistent"
"28975",34,47,"spillover1","tt",74,"spillover1 tt",6,0,347,347,"Unambiguous","Consistent"
"28977",34,42,"spillover1","tt",74,"spillover1 tt",5,0,2006,2006,"Ambiguous","Consistent"
"28979",34,44,"spillover1","tt",74,"spillover1 tt",7,0,1007,1007,"Ambiguous","Inconsistent"
"28981",34,28,"spillover1","tt",74,"spillover1 tt",7,0,1920,1920,"Ambiguous","Inconsistent"
"28983",34,26,"spillover1","tt",74,"spillover1 tt",5,0,1993,1993,"Ambiguous","Consistent"
"28985",34,35,"spillover1","tt",74,"spillover1 tt",6,0,764,764,"Unambiguous","Consistent"
"29803",35,47,"spillover1","tt",60,"spillover1 tt",6,0,696,696,"Unambiguous","Consistent"
"29805",35,33,"spillover1","tt",60,"spillover1 tt",8,0,1050,1050,"Unambiguous","Inconsistent"
"29807",35,43,"spillover1","tt",60,"spillover1 tt",6,0,840,840,"Unambiguous","Consistent"
"29809",35,32,"spillover1","tt",60,"spillover1 tt",7,0,3198,3198,"Ambiguous","Inconsistent"
"29811",35,42,"spillover1","tt",60,"spillover1 tt",5,0,2280,2280,"Ambiguous","Consistent"
"29813",35,26,"spillover1","tt",60,"spillover1 tt",5,0,2236,2236,"Ambiguous","Consistent"
"29815",35,39,"spillover1","tt",60,"spillover1 tt",6,0,1980,1980,"Unambiguous","Consistent"
"29817",35,28,"spillover1","tt",60,"spillover1 tt",7,0,2044,2044,"Ambiguous","Inconsistent"
"29819",35,36,"spillover1","tt",60,"spillover1 tt",7,0,624,624,"Ambiguous","Inconsistent"
"29821",35,48,"spillover1","tt",60,"spillover1 tt",7,0,1950,1950,"Ambiguous","Inconsistent"
"29823",35,34,"spillover1","tt",60,"spillover1 tt",5,0,2380,2380,"Ambiguous","Consistent"
"29825",35,38,"spillover1","tt",60,"spillover1 tt",5,0,2952,2952,"Ambiguous","Consistent"
"29827",35,46,"spillover1","tt",60,"spillover1 tt",5,0,1694,1694,"Ambiguous","Consistent"
"29829",35,35,"spillover1","tt",60,"spillover1 tt",6,0,792,792,"Unambiguous","Consistent"
"29831",35,44,"spillover1","tt",60,"spillover1 tt",7,0,1410,1410,"Ambiguous","Inconsistent"
"29833",35,40,"spillover1","tt",60,"spillover1 tt",7,0,3992,3992,"Ambiguous","Inconsistent"
"29835",35,31,"spillover1","tt",60,"spillover1 tt",6,0,1598,1598,"Unambiguous","Consistent"
"29837",35,41,"spillover1","tt",60,"spillover1 tt",8,0,856,856,"Unambiguous","Inconsistent"
"29839",35,27,"spillover1","tt",60,"spillover1 tt",6,0,508,508,"Unambiguous","Consistent"
"29841",35,37,"spillover1","tt",60,"spillover1 tt",8,0,786,786,"Unambiguous","Inconsistent"
"29843",35,30,"spillover1","tt",60,"spillover1 tt",5,0,1318,1318,"Ambiguous","Consistent"
"29845",35,45,"spillover1","tt",60,"spillover1 tt",8,0,374,374,"Unambiguous","Inconsistent"
"29847",35,29,"spillover1","tt",60,"spillover1 tt",8,0,482,482,"Unambiguous","Inconsistent"
"29849",35,25,"spillover1","tt",60,"spillover1 tt",8,0,654,654,"Unambiguous","Inconsistent"
"30668",36,41,"spillover1","tt",57,"spillover1 tt",5,0,2279,2279,"Ambiguous","Consistent"
"30670",36,43,"spillover1","tt",57,"spillover1 tt",7,0,1605,1605,"Ambiguous","Inconsistent"
"30672",36,26,"spillover1","tt",57,"spillover1 tt",6,0,579,579,"Unambiguous","Consistent"
"30674",36,27,"spillover1","tt",57,"spillover1 tt",7,0,431,431,"Ambiguous","Inconsistent"
"30676",36,42,"spillover1","tt",57,"spillover1 tt",6,0,353,353,"Unambiguous","Consistent"
"30678",36,33,"spillover1","tt",57,"spillover1 tt",5,0,1418,1418,"Ambiguous","Consistent"
"30680",36,40,"spillover1","tt",57,"spillover1 tt",8,0,214,214,"Unambiguous","Inconsistent"
"30682",36,47,"spillover1","tt",57,"spillover1 tt",7,0,1291,1291,"Ambiguous","Inconsistent"
"30684",36,35,"spillover1","tt",57,"spillover1 tt",7,0,1069,1069,"Ambiguous","Inconsistent"
"30686",36,46,"spillover1","tt",57,"spillover1 tt",6,0,522,522,"Unambiguous","Consistent"
"30688",36,28,"spillover1","tt",57,"spillover1 tt",8,0,656,656,"Unambiguous","Inconsistent"
"30690",36,34,"spillover1","tt",57,"spillover1 tt",6,0,297,297,"Unambiguous","Consistent"
"30692",36,36,"spillover1","tt",57,"spillover1 tt",8,0,328,328,"Unambiguous","Inconsistent"
"30694",36,38,"spillover1","tt",57,"spillover1 tt",6,0,455,455,"Unambiguous","Consistent"
"30696",36,25,"spillover1","tt",57,"spillover1 tt",5,0,343,343,"Ambiguous","Consistent"
"30698",36,37,"spillover1","tt",57,"spillover1 tt",5,0,580,580,"Ambiguous","Consistent"
"30700",36,31,"spillover1","tt",57,"spillover1 tt",7,0,2587,2587,"Ambiguous","Inconsistent"
"30702",36,45,"spillover1","tt",57,"spillover1 tt",5,0,657,657,"Ambiguous","Consistent"
"30704",36,30,"spillover1","tt",57,"spillover1 tt",6,0,210,210,"Unambiguous","Consistent"
"30706",36,32,"spillover1","tt",57,"spillover1 tt",8,0,780,780,"Unambiguous","Inconsistent"
"30708",36,44,"spillover1","tt",57,"spillover1 tt",8,0,1015,1015,"Unambiguous","Inconsistent"
"30710",36,48,"spillover1","tt",57,"spillover1 tt",8,0,345,345,"Unambiguous","Inconsistent"
"30712",36,39,"spillover1","tt",57,"spillover1 tt",7,0,1240,1240,"Ambiguous","Inconsistent"
"30714",36,29,"spillover1","tt",57,"spillover1 tt",5,0,690,690,"Ambiguous","Consistent"
"31531",37,42,"spillover1","tt",80,"spillover1 tt",7,0,2720,2720,"Ambiguous","Inconsistent"
"31533",37,36,"spillover1","tt",80,"spillover1 tt",5,0,1356,1356,"Ambiguous","Consistent"
"31535",37,32,"spillover1","tt",80,"spillover1 tt",5,0,5940,5940,"Ambiguous","Consistent"
"31537",37,48,"spillover1","tt",80,"spillover1 tt",5,0,4049,4049,"Ambiguous","Consistent"
"31539",37,25,"spillover1","tt",80,"spillover1 tt",6,0,530,530,"Unambiguous","Consistent"
"31541",37,30,"spillover1","tt",80,"spillover1 tt",7,0,5220,5220,"Ambiguous","Inconsistent"
"31543",37,39,"spillover1","tt",80,"spillover1 tt",8,0,1935,1935,"Unambiguous","Inconsistent"
"31545",37,35,"spillover1","tt",80,"spillover1 tt",8,0,1039,1039,"Unambiguous","Inconsistent"
"31547",37,28,"spillover1","tt",80,"spillover1 tt",5,0,1273,1273,"Ambiguous","Consistent"
"31549",37,34,"spillover1","tt",80,"spillover1 tt",7,0,802,802,"Ambiguous","Inconsistent"
"31551",37,38,"spillover1","tt",80,"spillover1 tt",7,0,934,934,"Ambiguous","Inconsistent"
"31553",37,26,"spillover1","tt",80,"spillover1 tt",7,0,2774,2774,"Ambiguous","Inconsistent"
"31555",37,40,"spillover1","tt",80,"spillover1 tt",5,0,2331,2331,"Ambiguous","Consistent"
"31557",37,47,"spillover1","tt",80,"spillover1 tt",8,0,1348,1348,"Unambiguous","Inconsistent"
"31559",37,44,"spillover1","tt",80,"spillover1 tt",5,0,725,725,"Ambiguous","Consistent"
"31561",37,43,"spillover1","tt",80,"spillover1 tt",8,0,1855,1855,"Unambiguous","Inconsistent"
"31563",37,33,"spillover1","tt",80,"spillover1 tt",6,0,873,873,"Unambiguous","Consistent"
"31565",37,29,"spillover1","tt",80,"spillover1 tt",6,0,936,936,"Unambiguous","Consistent"
"31567",37,46,"spillover1","tt",80,"spillover1 tt",7,0,725,725,"Ambiguous","Inconsistent"
"31569",37,41,"spillover1","tt",80,"spillover1 tt",6,0,1060,1060,"Unambiguous","Consistent"
"31571",37,37,"spillover1","tt",80,"spillover1 tt",6,0,1314,1314,"Unambiguous","Consistent"
"31573",37,31,"spillover1","tt",80,"spillover1 tt",8,0,3201,3201,"Unambiguous","Inconsistent"
"31575",37,27,"spillover1","tt",80,"spillover1 tt",8,0,1574,1574,"Unambiguous","Inconsistent"
"31577",37,45,"spillover1","tt",80,"spillover1 tt",6,0,1536,1536,"Unambiguous","Consistent"
"32395",38,34,"spillover1","tt",64,"spillover1 tt",8,0,1495,1495,"Unambiguous","Inconsistent"
"32397",38,28,"spillover1","tt",64,"spillover1 tt",6,0,2223,2223,"Unambiguous","Consistent"
"32399",38,43,"spillover1","tt",64,"spillover1 tt",5,0,3284,3284,"Ambiguous","Consistent"
"32401",38,38,"spillover1","tt",64,"spillover1 tt",8,0,1113,1113,"Unambiguous","Inconsistent"
"32403",38,30,"spillover1","tt",64,"spillover1 tt",8,0,1020,1020,"Unambiguous","Inconsistent"
"32405",38,47,"spillover1","tt",64,"spillover1 tt",5,0,6383,6383,"Ambiguous","Consistent"
"32407",38,39,"spillover1","tt",64,"spillover1 tt",5,0,3568,3568,"Ambiguous","Consistent"
"32409",38,45,"spillover1","tt",64,"spillover1 tt",7,0,484,484,"Ambiguous","Inconsistent"
"32411",38,32,"spillover1","tt",64,"spillover1 tt",6,0,2431,2431,"Unambiguous","Consistent"
"32413",38,29,"spillover1","tt",64,"spillover1 tt",7,0,514,514,"Ambiguous","Inconsistent"
"32415",38,35,"spillover1","tt",64,"spillover1 tt",5,0,4426,4426,"Ambiguous","Consistent"
"32417",38,41,"spillover1","tt",64,"spillover1 tt",7,0,3160,3160,"Ambiguous","Inconsistent"
"32419",38,25,"spillover1","tt",64,"spillover1 tt",7,0,552,552,"Ambiguous","Inconsistent"
"32421",38,31,"spillover1","tt",64,"spillover1 tt",5,0,2182,2182,"Ambiguous","Consistent"
"32423",38,48,"spillover1","tt",64,"spillover1 tt",6,0,990,990,"Unambiguous","Consistent"
"32425",38,44,"spillover1","tt",64,"spillover1 tt",6,0,975,975,"Unambiguous","Consistent"
"32427",38,37,"spillover1","tt",64,"spillover1 tt",7,0,2883,2883,"Ambiguous","Inconsistent"
"32429",38,36,"spillover1","tt",64,"spillover1 tt",6,0,335,335,"Unambiguous","Consistent"
"32431",38,42,"spillover1","tt",64,"spillover1 tt",8,0,400,400,"Unambiguous","Inconsistent"
"32433",38,26,"spillover1","tt",64,"spillover1 tt",8,0,3321,3321,"Unambiguous","Inconsistent"
"32435",38,40,"spillover1","tt",64,"spillover1 tt",6,0,559,559,"Unambiguous","Consistent"
"32437",38,46,"spillover1","tt",64,"spillover1 tt",8,0,4870,4870,"Unambiguous","Inconsistent"
"32439",38,33,"spillover1","tt",64,"spillover1 tt",7,0,760,760,"Ambiguous","Inconsistent"
"32441",38,27,"spillover1","tt",64,"spillover1 tt",5,0,2521,2521,"Ambiguous","Consistent"
"33260",39,41,"spillover1","tt",75,"spillover1 tt",8,0,1609,1609,"Unambiguous","Inconsistent"
"33262",39,33,"spillover1","tt",75,"spillover1 tt",8,0,2532,2532,"Unambiguous","Inconsistent"
"33264",39,25,"spillover1","tt",75,"spillover1 tt",8,0,1483,1483,"Unambiguous","Inconsistent"
"33266",39,37,"spillover1","tt",75,"spillover1 tt",8,0,1000,1000,"Unambiguous","Inconsistent"
"33268",39,27,"spillover1","tt",75,"spillover1 tt",6,0,1456,1456,"Unambiguous","Consistent"
"33270",39,31,"spillover1","tt",75,"spillover1 tt",6,0,1717,1717,"Unambiguous","Consistent"
"33272",39,30,"spillover1","tt",75,"spillover1 tt",5,0,1022,1022,"Ambiguous","Consistent"
"33274",39,42,"spillover1","tt",75,"spillover1 tt",5,0,1606,1606,"Ambiguous","Consistent"
"33276",39,40,"spillover1","tt",75,"spillover1 tt",7,0,2250,2250,"Ambiguous","Inconsistent"
"33278",39,39,"spillover1","tt",75,"spillover1 tt",6,0,1568,1568,"Unambiguous","Consistent"
"33280",39,26,"spillover1","tt",75,"spillover1 tt",5,0,2011,2011,"Ambiguous","Consistent"
"33282",39,43,"spillover1","tt",75,"spillover1 tt",6,0,756,756,"Unambiguous","Consistent"
"33284",39,48,"spillover1","tt",75,"spillover1 tt",7,0,938,938,"Ambiguous","Inconsistent"
"33286",39,44,"spillover1","tt",75,"spillover1 tt",7,0,635,635,"Ambiguous","Inconsistent"
"33288",39,45,"spillover1","tt",75,"spillover1 tt",8,0,1208,1208,"Unambiguous","Inconsistent"
"33290",39,46,"spillover1","tt",75,"spillover1 tt",5,0,1139,1139,"Ambiguous","Consistent"
"33292",39,29,"spillover1","tt",75,"spillover1 tt",8,0,492,492,"Unambiguous","Inconsistent"
"33294",39,36,"spillover1","tt",75,"spillover1 tt",7,0,480,480,"Ambiguous","Inconsistent"
"33296",39,34,"spillover1","tt",75,"spillover1 tt",5,0,991,991,"Ambiguous","Consistent"
"33298",39,28,"spillover1","tt",75,"spillover1 tt",7,0,2024,2024,"Ambiguous","Inconsistent"
"33300",39,35,"spillover1","tt",75,"spillover1 tt",6,0,514,514,"Unambiguous","Consistent"
"33302",39,38,"spillover1","tt",75,"spillover1 tt",5,0,1611,1611,"Ambiguous","Consistent"
"33304",39,32,"spillover1","tt",75,"spillover1 tt",7,0,3856,3856,"Ambiguous","Inconsistent"
"33306",39,47,"spillover1","tt",75,"spillover1 tt",6,0,1037,1037,"Unambiguous","Consistent"
"34123",40,41,"spillover1","tt",83,"spillover1 tt",5,0,2655,2655,"Ambiguous","Consistent"
"34125",40,42,"spillover1","tt",83,"spillover1 tt",6,0,878,878,"Unambiguous","Consistent"
"34127",40,34,"spillover1","tt",83,"spillover1 tt",6,0,629,629,"Unambiguous","Consistent"
"34129",40,43,"spillover1","tt",83,"spillover1 tt",7,0,3699,3699,"Ambiguous","Inconsistent"
"34131",40,30,"spillover1","tt",83,"spillover1 tt",6,0,2013,2013,"Unambiguous","Consistent"
"34133",40,29,"spillover1","tt",83,"spillover1 tt",5,0,599,599,"Ambiguous","Consistent"
"34135",40,37,"spillover1","tt",83,"spillover1 tt",5,0,1938,1938,"Ambiguous","Consistent"
"34137",40,28,"spillover1","tt",83,"spillover1 tt",8,0,1218,1218,"Unambiguous","Inconsistent"
"34139",40,32,"spillover1","tt",83,"spillover1 tt",8,0,3397,3397,"Unambiguous","Inconsistent"
"34141",40,40,"spillover1","tt",83,"spillover1 tt",8,0,1376,1376,"Unambiguous","Inconsistent"
"34143",40,27,"spillover1","tt",83,"spillover1 tt",7,0,344,344,"Ambiguous","Inconsistent"
"34145",40,35,"spillover1","tt",83,"spillover1 tt",7,0,1638,1638,"Ambiguous","Inconsistent"
"34147",40,31,"spillover1","tt",83,"spillover1 tt",7,0,446,446,"Ambiguous","Inconsistent"
"34149",40,33,"spillover1","tt",83,"spillover1 tt",5,0,953,953,"Ambiguous","Consistent"
"34151",40,46,"spillover1","tt",83,"spillover1 tt",6,0,355,355,"Unambiguous","Consistent"
"34153",40,47,"spillover1","tt",83,"spillover1 tt",7,0,1074,1074,"Ambiguous","Inconsistent"
"34155",40,38,"spillover1","tt",83,"spillover1 tt",6,0,561,561,"Unambiguous","Consistent"
"34157",40,39,"spillover1","tt",83,"spillover1 tt",7,0,7491,7491,"Ambiguous","Inconsistent"
"34159",40,25,"spillover1","tt",83,"spillover1 tt",5,0,2101,2101,"Ambiguous","Consistent"
"34161",40,48,"spillover1","tt",83,"spillover1 tt",8,0,1263,1263,"Unambiguous","Inconsistent"
"34163",40,45,"spillover1","tt",83,"spillover1 tt",5,0,381,381,"Ambiguous","Consistent"
"34165",40,26,"spillover1","tt",83,"spillover1 tt",6,0,1525,1525,"Unambiguous","Consistent"
"34167",40,36,"spillover1","tt",83,"spillover1 tt",8,0,878,878,"Unambiguous","Inconsistent"
"34169",40,44,"spillover1","tt",83,"spillover1 tt",8,0,410,410,"Unambiguous","Inconsistent"
