"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"31823",38,43,"spillover1","fp",64,"spillover1 fp",5,0,1082,1082,"Ambiguous","Consistent"
"31825",38,38,"spillover1","fp",64,"spillover1 fp",8,0,473,473,"Unambiguous","Inconsistent"
"31827",38,30,"spillover1","fp",64,"spillover1 fp",8,0,183,183,"Unambiguous","Inconsistent"
"31829",38,47,"spillover1","fp",64,"spillover1 fp",5,0,506,506,"Ambiguous","Consistent"
"31831",38,39,"spillover1","fp",64,"spillover1 fp",5,0,1478,1478,"Ambiguous","Consistent"
"31833",38,45,"spillover1","fp",64,"spillover1 fp",7,0,484,484,"Ambiguous","Inconsistent"
"31835",38,32,"spillover1","fp",64,"spillover1 fp",6,0,866,866,"Unambiguous","Consistent"
"31837",38,29,"spillover1","fp",64,"spillover1 fp",7,0,514,514,"Ambiguous","Inconsistent"
"31839",38,35,"spillover1","fp",64,"spillover1 fp",5,0,1365,1365,"Ambiguous","Consistent"
"31841",38,41,"spillover1","fp",64,"spillover1 fp",7,0,710,710,"Ambiguous","Inconsistent"
"31843",38,25,"spillover1","fp",64,"spillover1 fp",7,0,552,552,"Ambiguous","Inconsistent"
"31845",38,31,"spillover1","fp",64,"spillover1 fp",5,0,1960,1960,"Ambiguous","Consistent"
"31847",38,48,"spillover1","fp",64,"spillover1 fp",6,0,474,474,"Unambiguous","Consistent"
"31849",38,44,"spillover1","fp",64,"spillover1 fp",6,0,757,757,"Unambiguous","Consistent"
"31851",38,37,"spillover1","fp",64,"spillover1 fp",7,0,1124,1124,"Ambiguous","Inconsistent"
"31853",38,36,"spillover1","fp",64,"spillover1 fp",6,0,335,335,"Unambiguous","Consistent"
"31855",38,42,"spillover1","fp",64,"spillover1 fp",8,0,400,400,"Unambiguous","Inconsistent"
"31857",38,26,"spillover1","fp",64,"spillover1 fp",8,0,755,755,"Unambiguous","Inconsistent"
"31859",38,40,"spillover1","fp",64,"spillover1 fp",6,0,559,559,"Unambiguous","Consistent"
"31861",38,46,"spillover1","fp",64,"spillover1 fp",8,0,451,451,"Unambiguous","Inconsistent"
"31863",38,33,"spillover1","fp",64,"spillover1 fp",7,0,492,492,"Ambiguous","Inconsistent"
"31865",38,27,"spillover1","fp",64,"spillover1 fp",5,0,393,393,"Ambiguous","Consistent"
"32684",39,41,"spillover1","fp",75,"spillover1 fp",8,0,802,802,"Unambiguous","Inconsistent"
"32686",39,33,"spillover1","fp",75,"spillover1 fp",8,0,876,876,"Unambiguous","Inconsistent"
"32688",39,25,"spillover1","fp",75,"spillover1 fp",8,0,792,792,"Unambiguous","Inconsistent"
"32690",39,37,"spillover1","fp",75,"spillover1 fp",8,0,634,634,"Unambiguous","Inconsistent"
"32692",39,27,"spillover1","fp",75,"spillover1 fp",6,0,852,852,"Unambiguous","Consistent"
"32694",39,31,"spillover1","fp",75,"spillover1 fp",6,0,900,900,"Unambiguous","Consistent"
"32696",39,30,"spillover1","fp",75,"spillover1 fp",5,0,1022,1022,"Ambiguous","Consistent"
"32698",39,42,"spillover1","fp",75,"spillover1 fp",5,0,253,253,"Ambiguous","Consistent"
"32700",39,40,"spillover1","fp",75,"spillover1 fp",7,0,2061,2061,"Ambiguous","Inconsistent"
"32702",39,39,"spillover1","fp",75,"spillover1 fp",6,0,1568,1568,"Unambiguous","Consistent"
"32704",39,26,"spillover1","fp",75,"spillover1 fp",5,0,2011,2011,"Ambiguous","Consistent"
"32706",39,43,"spillover1","fp",75,"spillover1 fp",6,0,756,756,"Unambiguous","Consistent"
"32708",39,48,"spillover1","fp",75,"spillover1 fp",7,0,938,938,"Ambiguous","Inconsistent"
"32710",39,44,"spillover1","fp",75,"spillover1 fp",7,0,411,411,"Ambiguous","Inconsistent"
"32712",39,45,"spillover1","fp",75,"spillover1 fp",8,0,730,730,"Unambiguous","Inconsistent"
"32714",39,46,"spillover1","fp",75,"spillover1 fp",5,0,1139,1139,"Ambiguous","Consistent"
"32716",39,29,"spillover1","fp",75,"spillover1 fp",8,0,492,492,"Unambiguous","Inconsistent"
"32718",39,36,"spillover1","fp",75,"spillover1 fp",7,0,480,480,"Ambiguous","Inconsistent"
"32720",39,34,"spillover1","fp",75,"spillover1 fp",5,0,991,991,"Ambiguous","Consistent"
"32722",39,28,"spillover1","fp",75,"spillover1 fp",7,0,2024,2024,"Ambiguous","Inconsistent"
"32724",39,35,"spillover1","fp",75,"spillover1 fp",6,0,514,514,"Unambiguous","Consistent"
"32726",39,38,"spillover1","fp",75,"spillover1 fp",5,0,273,273,"Ambiguous","Consistent"
"32728",39,32,"spillover1","fp",75,"spillover1 fp",7,0,3856,3856,"Ambiguous","Inconsistent"
"32730",39,47,"spillover1","fp",75,"spillover1 fp",6,0,177,177,"Unambiguous","Consistent"
"33547",40,41,"spillover1","fp",83,"spillover1 fp",5,0,1226,1226,"Ambiguous","Consistent"
"33549",40,42,"spillover1","fp",83,"spillover1 fp",6,0,307,307,"Unambiguous","Consistent"
"33551",40,34,"spillover1","fp",83,"spillover1 fp",6,0,629,629,"Unambiguous","Consistent"
"33553",40,43,"spillover1","fp",83,"spillover1 fp",7,0,850,850,"Ambiguous","Inconsistent"
"33555",40,30,"spillover1","fp",83,"spillover1 fp",6,0,285,285,"Unambiguous","Consistent"
"33557",40,29,"spillover1","fp",83,"spillover1 fp",5,0,599,599,"Ambiguous","Consistent"
"33559",40,37,"spillover1","fp",83,"spillover1 fp",5,0,318,318,"Ambiguous","Consistent"
"33561",40,28,"spillover1","fp",83,"spillover1 fp",8,0,560,560,"Unambiguous","Inconsistent"
"33563",40,32,"spillover1","fp",83,"spillover1 fp",8,0,1422,1422,"Unambiguous","Inconsistent"
"33565",40,40,"spillover1","fp",83,"spillover1 fp",8,0,809,809,"Unambiguous","Inconsistent"
"33567",40,27,"spillover1","fp",83,"spillover1 fp",7,0,344,344,"Ambiguous","Inconsistent"
"33569",40,35,"spillover1","fp",83,"spillover1 fp",7,0,161,161,"Ambiguous","Inconsistent"
"33571",40,31,"spillover1","fp",83,"spillover1 fp",7,0,446,446,"Ambiguous","Inconsistent"
"33573",40,33,"spillover1","fp",83,"spillover1 fp",5,0,751,751,"Ambiguous","Consistent"
"33575",40,46,"spillover1","fp",83,"spillover1 fp",6,0,355,355,"Unambiguous","Consistent"
"33577",40,47,"spillover1","fp",83,"spillover1 fp",7,0,876,876,"Ambiguous","Inconsistent"
"33579",40,38,"spillover1","fp",83,"spillover1 fp",6,0,561,561,"Unambiguous","Consistent"
"33581",40,39,"spillover1","fp",83,"spillover1 fp",7,0,797,797,"Ambiguous","Inconsistent"
"33583",40,25,"spillover1","fp",83,"spillover1 fp",5,0,1510,1510,"Ambiguous","Consistent"
"33585",40,48,"spillover1","fp",83,"spillover1 fp",8,0,877,877,"Unambiguous","Inconsistent"
"33587",40,45,"spillover1","fp",83,"spillover1 fp",5,0,381,381,"Ambiguous","Consistent"
"33589",40,26,"spillover1","fp",83,"spillover1 fp",6,0,319,319,"Unambiguous","Consistent"
"33591",40,36,"spillover1","fp",83,"spillover1 fp",8,0,551,551,"Unambiguous","Inconsistent"
"33593",40,44,"spillover1","fp",83,"spillover1 fp",8,0,410,410,"Unambiguous","Inconsistent"
